Strategy,Trades,Wins,Losses,Flat,Win %,Gross BTC,Net BTC,Avg Trade BTC,Expectancy,Avg Win,Avg Loss,Profit Factor,Max DD,Final Equity,Return %,Avg Hold,Median Hold,Longest Hold,Trail exits,SL exits,Same-candle SL,Trail %,SL %,Fallback %,Fallback Count,Strategy Switch Count,net_usd,net_return_pct_capital,variant,arm,phase
E2_T3,128,67,61,0,52.34,0.00048218053488454423,3.4199394259546074e-05,2.671827676527037e-07,0.0002728599601996071,7.196724401261854e-06,-7.34395312499997e-06,1.076341147334535,-0.018612915876964346,0.007867749394259545,0.4365759363193611,0.24760850694444447,0.12111111111111111,3.5519444444444446,67,61,0,52.34,47.66,,0,0,2.550540913658474,0.2550540913658474,E2,T3,select
E2_T3,202,109,93,0,53.96,0.000728172240826744,4.518460020174679e-05,2.2368613961260788e-07,0.00022843910065051775,6.680479273639853e-06,-7.34395312499997e-06,1.066157273593412,-0.0105893559736518,0.007878734600201746,0.5768087291425417,0.16053492849284928,0.10152777777777777,0.9563888888888888,109,93,0,53.96,46.04,,0,0,3.705717719695797,0.3705717719695797,E2,T3,holdout
E2_T4,330,180,150,0,54.55,0.00162048351294118,0.0001516928879411781,4.5967541800357e-07,0.0004694427614591801,9.002686183006555e-06,-9.791937500000013e-06,1.1032774075210194,-0.024823575041037726,0.007985242887941177,1.9364513910191006,0.4795294612794612,0.19527777777777777,12.665,180,150,0,54.55,45.45,,0,0,13.45867390438299,1.345867390438299,E2,T4,full
E2_T4,128,62,66,0,48.44,0.0005824397851454085,-6.382808985459212e-05,-4.98656951989001e-07,-0.0005092525886618464,9.394190082990459e-06,-9.79193750000001e-06,0.9012358615928541,-0.024823575041037726,0.007769721910145408,-0.8148041418589491,0.6861914062500001,0.20319444444444446,12.665,62,66,0,48.44,51.56,,0,0,-3.6910803235247407,-0.3691080323524741,E2,T4,select
E2_T4,202,118,84,0,58.42,0.0010380437277957716,0.0002155209777957702,1.0669355336424268e-06,0.00108960615163488,8.796980744031963e-06,-9.791937500000016e-06,1.2620243364645778,-0.00805812710057696,0.00804907097779577,2.751255532878072,0.3485753575357536,0.18430555555555556,3.4702777777777776,118,84,0,58.42,41.58,,0,0,17.149754227907735,1.7149754227907736,E2,T4,holdout
E2_T5,330,212,118,0,64.24,0.0019165354693989514,0.0001833625318989479,5.556440360574179e-07,0.0005674505541496951,9.040261648108261e-06,-1.4687906250000033e-05,1.1057958660279088,-0.021320176974252276,0.008016912531898948,2.3407335358675008,0.8104587542087542,0.32305555555555554,15.823055555555555,212,118,0,64.24,35.76,,0,0,15.065904667845889,1.5065904667845889,E2,T5,full
E2_T5,128,77,51,0,60.16,0.0007283689277366734,-2.0714291013328038e-05,-1.618303985416253e-07,-0.00016526902723962983,9.459336723852901e-06,-1.4687906250000028e-05,0.9723471431546764,-0.021320176974252276,0.007812835708986672,-0.2644304435834077,1.2189474826388889,0.4073611111111111,15.823055555555555,77,51,0,60.16,39.84,,0,0,-1.3681113982398756,-0.13681113982398757,E2,T5,select
E2_T5,202,135,67,0,66.83,0.001188166541662278,0.00020407682291227595,1.0102813015459205e-06,0.0010317481106736238,8.8012336419428e-06,-1.4687906250000031e-05,1.2073762371702204,-0.00894388908421281,0.008037626822912276,2.6051639794508974,0.5516144114411441,0.285,7.164722222222222,135,67,0,66.83,33.17,,0,0,16.434016066085764,1.6434016066085764,E2,T5,holdout
E2_T6,330,176,154,0,53.33,0.0025132090293015627,0.00025127146680155896,7.614286872774514e-07,0.0007776077893445006,1.4279596757395242e-05,-1.4687906250000028e-05,1.1110868270492138,-0.025910804680284696,0.008084821466801558,3.2076321310460454,1.318512626262626,0.49888888888888894,36.353611111111114,176,154,0,53.33,46.67,,0,0,20.45710733453687,2.0457107334536873,E2,T6,full
E2_T6,128,65,63,0,50.78,0.0009297014364614894,4.363342711487836e-06,3.408861493349872e-08,3.4812941701781175e-05,1.4303099022484452e-05,-1.4687906250000025e-05,1.0047154037437334,-0.025910804680284696,0.007837913342711488,0.05570070672284988,1.9781749131944446,0.5458333333333334,36.353611111111114,65,63,0,50.78,49.22,,0,0,0.32218819265223075,0.032218819265223075,E2,T6,select
E2_T6,202,111,91,0,54.95,0.0015835075928400735,0.0002469081240900711,1.222317445990451e-06,0.0012482896729992924,1.4265834169730393e-05,-1.4687906250000028e-05,1.1847285816453161,-0.01088481744813964,0.00808045812409007,3.1519314243231955,0.900508800880088,0.46652777777777776,10.533333333333333,111,91,0,54.95,45.05,,0,0,20.134919141884634,2.0134919141884633,E2,T6,holdout
E2_T7,330,179,151,0,54.24,0.00359922521935242,0.0006420600943524162,1.9456366495527766e-06,0.0019869782150394406,2.0107403460069386e-05,-1.9583875000000026e-05,1.2171201360804684,-0.030841074284770863,0.008475610094352416,8.196285137037695,2.4391186868686874,0.915,37.3125,179,151,0,54.24,45.76,,0,0,49.65508064501549,4.965508064501549,E2,T7,full
E2_T7,128,68,60,0,53.12,0.0013087276539770923,0.0001336951539770907,1.0444933904460212e-06,0.0010666871499598733,1.924599491142783e-05,-1.958387500000003e-05,1.113779962662386,-0.030841074284770863,0.007967245153977091,1.7066994399357993,3.576006944444444,1.1444444444444444,37.3125,68,60,0,53.12,46.88,,0,0,8.580398781105401,0.8580398781105402,E2,T7,select
E2_T7,202,111,91,0,54.95,0.002290497565375329,0.0005083649403753255,2.5166581206699286e-06,0.0025701329493472854,2.063511320157954e-05,-1.9583875000000023e-05,1.2852565141583254,-0.02759219198044917,0.008341914940375325,6.489585697101896,1.7187142464246425,0.7779166666666666,24.560277777777777,111,91,0,54.95,45.05,,0,0,41.07468186391009,4.107468186391008,E2,T7,holdout
E2_T8,330,173,157,0,52.42,0.0012015904829822948,7.055630691905153e-05,2.138069906637925e-07,0.0002183500361024492,6.945609728221357e-06,-7.204039337982442e-06,1.0623821175454085,-0.021595562272406534,0.007904106306919052,0.9006938989225999,0.23436700336700333,0.13124999999999998,5.822222222222222,176,154,0,53.33,46.67,,0,0,6.078012407445194,0.6078012407445195,E2,T8,full
E2_T8,128,66,62,0,51.56,0.0004468496926746731,-1.13857339852422e-06,-8.89510467597047e-09,-9.084110959623945e-06,6.770449889010198e-06,-7.225617194728989e-06,0.9974584749540333,-0.021595562272406534,0.007832411426601476,-0.014534577535396664,0.30210069444444443,0.15402777777777776,5.822222222222222,67,61,0,52.34,47.66,,0,0,0.3768005422816989,0.0376800542281699,E2,T8,select
E2_T8,202,107,95,0,52.97,0.0007547407903076217,7.169488031757575e-05,3.5492515008700865e-07,0.0003624667233497037,7.053652245865623e-06,-7.189956947263642e-06,1.1049634867422315,-0.008473369901345736,0.007905244880317576,0.9152284764580187,0.19144664466446643,0.12180555555555556,0.9838888888888889,109,93,0,53.96,46.04,,0,0,5.701211865163494,0.5701211865163495,E2,T8,holdout
E2_T9,330,176,154,0,53.33,0.002551055925767747,0.00028911836326774324,8.761162523264947e-07,0.0008947322757385809,1.44946359418622e-05,-1.4687906250000028e-05,1.1278188965340825,-0.024169344923496802,0.008122668363267744,3.6907706374216476,1.2962845117845119,0.48375,36.353611111111114,176,154,0,53.33,46.67,,0,0,23.48874843067055,2.348874843067055,E2,T9,full
E2_T9,128,65,63,0,50.78,0.0009333380463497321,7.999952599730613e-06,6.249962968539541e-08,6.382764359494299e-05,1.4359046866918957e-05,-1.4687906250000025e-05,1.008645437439315,-0.02403267936790344,0.00784154995259973,0.10212422975188762,1.9557790798611112,0.5195833333333333,36.353611111111114,65,63,0,50.78,49.22,,0,0,0.5450168291659967,0.05450168291659967,E2,T9,select
E2_T9,202,111,91,0,54.95,0.001617717879418015,0.00028111841066801263,1.3916753003366962e-06,0.0014212461020474204,1.4574034949711848e-05,-1.4687906250000028e-05,1.2103235989843064,-0.009855190947549919,0.008114668410668012,3.5886464076697377,0.8783869636963697,0.42819444444444443,10.533333333333333,111,91,0,54.95,45.05,,0,0,22.94373160150456,2.294373160150456,E2,T9,holdout
E2_T10,330,203,127,0,61.52,0.002909651693224818,0.000422499568224815,1.2803017218933786e-06,0.0013075060190012224,1.4333259572536049e-05,-1.9583875000000023e-05,1.1698728292403162,-0.03773147843401118,0.008256049568224814,5.393462328380028,1.98419696969697,0.6461111111111111,37.3125,203,127,0,61.52,38.48,,0,0,34.159100486181245,3.4159100486181244,E2,T10,full
E2_T10,128,75,53,0,58.59,0.0010777689617869066,3.9823586786905335e-05,3.1112177177269793e-07,0.00031773259558968503,1.437025282382542e-05,-1.9583875000000026e-05,1.038367709656113,-0.03140590530270227,0.007873373586786905,0.5083721529435037,2.7982074652777778,0.8172222222222222,37.3125,75,53,0,58.59,41.41,,0,0,2.803456620777963,0.2803456620777963,E2,T10,select
E2_T10,202,128,74,0,63.37,0.001831882731437911,0.00038267598143790964,1.89443555167282e-06,0.0019346891783907116,1.431158383935868e-05,-1.958387500000002e-05,1.2640589284019754,-0.021431144058985475,0.008216225981437909,4.885090175436546,1.4683883388338834,0.5794444444444444,24.15111111111111,128,74,0,63.37,36.63,,0,0,31.355643865403277,3.1355643865403278,E2,T10,holdout
E3_T1,1040,500,540,0,48.08,0.0036451737286292557,-0.00032056095887072165,-3.0823169122184777e-07,-0.0003147811056002426,7.290347457258511e-06,-7.343953124999958e-06,0.9191673210310483,-0.051430254083390324,0.007512989041129278,-4.092154372803158,0.830389155982906,0.3022222222222222,14.857777777777779,500,540,0,48.08,51.92,,0,0,-22.459807351129896,-2.24598073511299,E3,T1,full
E3_T1,574,280,294,0,48.78,0.0020488747489731058,-0.0001102474697768826,-1.9206876267749582e-07,-0.00019614990667321525,7.317409817761092e-06,-7.343953124999959e-06,0.9489387544533215,-0.051430254083390324,0.007723302530223118,-1.4073755803803212,0.9937088656600852,0.3783333333333333,14.857777777777779,280,294,0,48.78,51.22,,0,0,-6.261064977494625,-0.6261064977494625,E3,T1,select
E3_T1,466,220,246,0,47.21,0.0015962989796561504,-0.00021031348909383905,-4.5131650020137134e-07,-0.0004609062304588558,7.255904452982501e-06,-7.343953124999956e-06,0.8835868274288196,-0.03504495141485373,0.0076232365109061605,-2.6847787924228372,0.6292185264663804,0.21291666666666667,9.086666666666666,220,246,0,47.21,52.79,,0,0,-16.198742373635277,-1.6198742373635278,E3,T1,holdout
E3_T2,1040,492,548,0,47.31,0.00474651379647106,-0.0006194679535289472,-5.956422630086031e-07,-0.0006082986773645186,9.647385765185081e-06,-9.791937500000013e-06,0.8845564553906755,-0.10019650983719523,0.007214082046471053,-7.907882805738742,1.7476658653846153,0.57125,96.67111111111112,492,548,0,47.31,52.69,,0,0,-42.55736984890869,-4.255736984890869,E3,T2,full
E3_T2,574,275,299,0,47.91,0.002672789552133801,-0.00025499976036620403,-4.442504535996586e-07,-0.0004536900420367868,9.719234735032003e-06,-9.791937500000016e-06,0.9129036507929381,-0.07525197445408982,0.007578550239633796,-3.2552260516139353,2.193435443283004,0.794861111111111,96.67111111111112,275,299,0,47.91,52.09,,0,0,-15.33930727602909,-1.533930727602909,E3,T2,select
E3_T2,466,217,249,0,46.57,0.0020737242443372595,-0.00036446819316274313,-7.821205861861441e-07,-0.0007987393569312959,9.556332923213177e-06,-9.79193750000001e-06,0.8505170520763119,-0.05434539650326989,0.0074690818068372565,-4.6526567541248065,1.1985848831664283,0.4175,24.794444444444444,217,249,0,46.57,53.43,,0,0,-27.218062572879603,-2.72180625728796,E3,T2,holdout
E3_T3,1040,500,540,0,48.08,0.00357850590426234,-0.0003872287832376376,-3.7233536849772846e-07,-0.0003802468801478035,7.15701180852468e-06,-7.343953124999958e-06,0.9023563567027857,-0.06028257546193814,0.007446321216762362,-4.943209441921448,0.8862139423076922,0.33763888888888893,16.805555555555557,500,540,0,48.08,51.92,,0,0,-28.324748660183623,-2.8324748660183623,E3,T3,full
E3_T3,574,280,294,0,48.78,0.0020399144065328667,-0.00011920781221712144,-2.0767911536083875e-07,-0.00021209195356980027,7.2854085947602385e-06,-7.343953124999959e-06,0.9447887612929405,-0.05154778511386784,0.0077143421877828786,-1.5217597668633176,1.0679747386759582,0.4280555555555555,16.805555555555557,280,294,0,48.78,51.22,,0,0,-7.134305703336382,-0.7134305703336382,E3,T3,select
E3_T3,466,220,246,0,47.21,0.0015385914977294733,-0.00026802097102051616,-5.751522983272879e-07,-0.0005873733347739277,6.9935977169521515e-06,-7.343953124999956e-06,0.851644458534064,-0.03967635585087175,0.007565529028979483,-3.4214496750581302,0.6623283261802575,0.23625000000000002,9.086666666666666,220,246,0,47.21,52.79,,0,0,-21.190442956847225,-2.119044295684722,E3,T3,holdout
E3_T4,1040,492,548,0,47.31,0.004660389975171733,-0.0007055917748282746,-6.784536296425717e-07,-0.0006928696487723412,9.472337347910027e-06,-9.791937500000013e-06,0.8685064900140086,-0.10717007575402725,0.007127958225171725,-9.007305434040436,1.8051661324786326,0.6163888888888889,96.67111111111112,492,548,0,47.31,52.69,,0,0,-49.75184364143225,-4.975184364143225,E3,T4,full
E3_T4,574,275,299,0,47.91,0.002652604465812782,-0.000275184846687223,-4.794161092111899e-07,-0.000489602909752222,9.645834421137388e-06,-9.791937500000016e-06,0.9060093410709782,-0.07022555317958003,0.007558365153312777,-3.5129008774722026,2.2709277003484316,0.8694444444444445,96.67111111111112,275,299,0,47.91,52.09,,0,0,-17.045620892315107,-1.7045620892315108,E3,T4,select
E3_T4,466,217,249,0,46.57,0.0020077855093589506,-0.0004304069281410516,-9.236200174700677e-07,-0.0009432454174366083,9.25246778506429e-06,-9.79193750000001e-06,0.8234729459737111,-0.06281696389811695,0.0074031430718589485,-5.494404556568244,1.2314598235574632,0.4320833333333334,24.794444444444444,217,249,0,46.57,53.43,,0,0,-32.706222749117146,-3.2706222749117146,E3,T4,holdout
E3_T5,1040,600,440,0,57.69,0.005687393671022702,-0.0007752850789773064,-7.454664220935639e-07,-0.0007613063523879351,9.478989451704502e-06,-1.468790625000002e-05,0.8800365747752344,-0.11203868620445304,0.007058264921022694,-9.896982581043156,3.064573985042735,1.02875,105.87833333333333,600,440,0,57.69,42.31,,0,0,-53.01910406927032,-5.301910406927032,E3,T5,full
E3_T5,574,330,244,0,57.49,0.003164410028644103,-0.0004194390963559023,-7.3073013302422e-07,-0.0007462569415135871,9.589121298921524e-06,-1.4687906250000021e-05,0.8829640752926781,-0.0834716364141758,0.007414110903644098,-5.354393555359982,3.914297328687573,1.4358333333333333,105.87833333333333,330,244,0,57.49,42.51,,0,0,-26.883525504083412,-2.688352550408341,E3,T5,select
E3_T5,466,270,196,0,57.94,0.0025229836423785994,-0.0003558459826214041,-7.636179884579487e-07,-0.0007798436095593426,9.344383860661479e-06,-1.4687906250000018e-05,0.8763921353555602,-0.05598067348272131,0.007477704017378596,-4.542589025683174,2.0179190510252742,0.7427777777777778,36.309444444444445,270,196,0,57.94,42.06,,0,0,-26.135578565186908,-2.6135578565186908,E3,T5,holdout
E3_T6,1040,491,549,0,47.21,0.0071065586129701,-0.00095710191827991,-9.20290306038375e-07,-0.0009398449551361771,1.4473642796273115e-05,-1.4687906250000018e-05,0.8813067694788558,-0.174060879125239,0.0068764480817200884,-12.217984416770323,4.52527938034188,1.6270833333333332,111.9563888888889,491,549,0,47.21,52.79,,0,0,-60.38651178667338,-6.0386511786673385,E3,T6,full
E3_T6,574,260,314,0,45.3,0.003749675551224781,-0.0008623270112752252,-1.5023118663331449e-06,-0.0015342335123494659,1.4421829043172235e-05,-1.468790625000002e-05,0.8130254700448849,-0.1315559020259672,0.006971222988724775,-11.00812545110742,5.857405632984901,2.1047222222222226,111.9563888888889,260,314,0,45.3,54.7,,0,0,-54.94911859374709,-5.494911859374709,E3,T6,select
E3_T6,466,231,235,0,49.57,0.003356883061745319,-9.477490700468484e-05,-2.033796287654181e-07,-0.00020770110998504418,1.4531961306256792e-05,-1.4687906250000018e-05,0.9725422078714806,-0.07029715056674701,0.007738775092995315,-1.20985896566288,2.884420004768717,1.013472222222222,46.43638888888889,231,235,0,49.57,50.43,,0,0,-5.437393192926283,-0.5437393192926283,E3,T6,holdout
E3_T7,1040,492,548,0,47.31,0.00969339943887364,-0.0010385640611263714,-9.986192895445878e-07,-0.0010198383001776593,1.970203137982447e-05,-1.958387500000002e-05,0.9032270226108793,-0.238706268410154,0.006794985938873621,-13.257897902309669,8.202861378205128,3.062777777777778,313.34527777777777,492,548,0,47.31,52.69,,0,0,-57.27883273771768,-5.727883273771767,E3,T7,full
E3_T7,574,253,321,0,44.08,0.004891308213305193,-0.0013951156616948126,-2.430515090060649e-06,-0.002482159521607087,1.933323404468456e-05,-1.958387500000002e-05,0.7780748340494601,-0.22439776807177234,0.006438434338305184,-17.80949456753089,10.707154471544714,4.623888888888889,313.34527777777777,253,321,0,44.08,55.92,,0,0,-88.72312753373416,-8.872312753373414,E3,T7,select
E3_T7,466,239,227,0,51.29,0.004802091225568447,0.0003565516005684412,7.651321900610326e-07,0.0007813899854457126,2.009243190614413e-05,-1.958387500000003e-05,1.0802043465237225,-0.07366567070482685,0.00819010160056844,4.551596665221269,5.1181741773962806,1.9255555555555555,90.375,239,227,0,51.29,48.71,,0,0,31.44429479601646,3.144429479601646,E3,T7,holdout
E3_T8,1040,498,542,0,47.88,0.003530546949413459,-0.0004352195061482825,-4.1848029437334855e-07,-0.0004273723094876254,7.089451705649517e-06,-7.31691227963421e-06,0.8902558910048991,-0.06853336751184437,0.007398330493851717,-5.555840023339131,1.0354051816239316,0.39263888888888887,17.566388888888888,500,540,0,48.08,51.92,,0,0,-29.99790362207126,-2.9997903622071256,E3,T8,full
E3_T8,574,278,296,0,48.43,0.0018836517390018825,-0.0002755022478098699,-4.799690728394946e-07,-0.0004901676229443811,6.775725679862887e-06,-7.2944391446342995e-06,0.8724026866575265,-0.06214752612949887,0.00755804775219013,-3.516952694625941,1.2584489934185057,0.5131944444444444,17.566388888888888,280,294,0,48.78,51.22,,0,0,-17.152925984443197,-1.7152925984443197,E3,T8,select
E3_T8,466,220,246,0,47.21,0.0016468952104115768,-0.0001597172583384126,-3.427408977219154e-07,-0.00035002357574475464,7.485887320052622e-06,-7.343953124999956e-06,0.9115929613566089,-0.03976705575951781,0.007673832741661587,-2.0388873287131903,0.7606688125894134,0.28347222222222224,9.086666666666666,220,246,0,47.21,52.79,,0,0,-12.844977637628062,-1.2844977637628063,E3,T8,holdout
E3_T9,1040,491,549,0,47.21,0.007192444516945189,-0.0008712160143048209,-8.377077060623277e-07,-0.0008555076112999367,1.4648563170967798e-05,-1.4687906250000018e-05,0.8919577515783931,-0.16782926828551126,0.006962333985695179,-11.12159894689918,4.475191773504274,1.5499999999999998,111.3425,491,549,0,47.21,52.79,,0,0,-54.01144519476925,-5.401144519476925,E3,T9,full
E3_T9,574,260,314,0,45.3,0.0037975799806900406,-0.0008144225818099655,-1.418854672142797e-06,-0.0014490029906163077,1.4606076848807849e-05,-1.468790625000002e-05,0.8234123743919831,-0.12707958900393546,0.007019127418190035,-10.396596457672002,5.799753677893921,2.1047222222222226,111.3425,260,314,0,45.3,54.7,,0,0,-51.84935667303218,-5.184935667303218,E3,T9,select
E3_T9,466,231,235,0,49.57,0.003394864536255149,-5.679343249485533e-05,-1.2187431865848782e-07,-0.00012446394664844196,1.4696383273831814e-05,-1.4687906250000018e-05,0.9835460427976812,-0.06664094925062819,0.0077767565675051446,-0.7250024892271778,2.843649856938484,0.9791666666666666,44.558055555555555,231,235,0,49.57,50.43,,0,0,-2.1620885217370702,-0.21620885217370703,E3,T9,holdout
E3_T10,1040,556,484,0,53.46,0.008063576613405735,-0.001415018886594275,-1.360595083263726e-06,-0.001389505481692184,1.4502835635621826e-05,-1.9583875000000023e-05,0.8507142870909224,-0.2521915403365947,0.006418531113405719,-18.06357126199847,6.65401201923077,2.188472222222222,255.46972222222223,556,484,0,53.46,46.54,,0,0,-89.12391838439578,-8.912391838439579,E3,T10,full
E3_T10,574,295,279,0,51.39,0.004272373151864512,-0.0011915279731354927,-2.075832705810963e-06,-0.0021199407224678094,1.4482620853778005e-05,-1.958387500000002e-05,0.7819272446780426,-0.19040938286374207,0.0066420220268645054,-15.210574683706547,8.732978126209835,3.386388888888889,255.46972222222223,295,279,0,51.39,48.61,,0,0,-75.53337029658783,-7.553337029658784,E3,T10,select
E3_T10,466,261,205,0,56.01,0.0037912034615412227,-0.00022349091345878237,-4.795942348900909e-07,-0.0004897848203076165,1.452568376069434e-05,-1.958387500000003e-05,0.9443317740821098,-0.08011235522137623,0.0076100590865412175,-2.8529965782918665,4.093225441106342,1.4918055555555556,90.375,261,205,0,56.01,43.99,,0,0,-13.590548087807942,-1.3590548087807943,E3,T10,holdout
E4_T1,637,296,341,0,46.47,0.002134414814997869,-0.00036987320062711654,-5.806486666045786e-07,-0.0005929864917995836,7.210860861479287e-06,-7.343953124999956e-06,0.8523040487678057,-0.05582345423775598,0.007463676799372884,-4.721654940954179,0.3719361590790162,0.155,6.805833333333333,296,341,0,46.47,53.53,,0,0,-24.617241231667983,-2.461724123166798,E4,T1,full
E4_T1,307,142,165,0,46.25,0.0010205089182689273,-0.00019124334735606504,-6.229424995311565e-07,-0.0006361789988254687,7.186682523020615e-06,-7.343953124999955e-06,0.8421761998873372,-0.038723139498726945,0.007642306652643935,-2.4413369079927305,0.42214078899746654,0.18944444444444444,6.805833333333333,142,165,0,46.25,53.75,,0,0,-11.608138269036246,-1.1608138269036246,E4,T1,select
E4_T1,330,154,176,0,46.67,0.0011139058967289414,-0.0001786298532710515,-5.41302585669853e-07,-0.0005528043716270175,7.233155173564555e-06,-7.34395312499996e-06,0.8617989070932448,-0.026715831769448025,0.007654920146728948,-2.280318032961448,0.32523063973063976,0.125,6.289166666666667,154,176,0,46.67,53.33,,0,0,-13.009102962631733,-1.3009102962631731,E4,T1,holdout
E4_T2,637,290,347,0,45.53,0.002733563052291725,-0.0006642392602082801,-1.0427617899659028e-06,-0.0010649187558293778,9.42607949066112e-06,-9.791937500000015e-06,0.8045091505869415,-0.09238265973634448,0.00716931073979172,-8.479415593291417,0.822001133786848,0.31333333333333335,28.260833333333334,290,347,0,45.53,54.47,,0,0,-43.29303071682804,-4.329303071682804,E4,T2,full
E4_T2,307,134,173,0,43.65,0.0012830653330437008,-0.0004109398544563012,-1.3385663011605903e-06,-0.001367008624350993,9.57511442569926e-06,-9.791937500000011e-06,0.7574152325573674,-0.07038911612139205,0.007422610145543698,-5.245895595946937,1.0626357220412597,0.3963888888888889,28.260833333333334,134,173,0,43.65,56.35,,0,0,-25.207101327905885,-2.5207101327905885,E4,T2,select
E4_T2,330,156,174,0,47.27,0.001450497719248024,-0.0002532994057519789,-7.675739568241786e-07,-0.000783883635719875,9.298062302871949e-06,-9.791937500000016e-06,0.8513324139151963,-0.031124105104825932,0.007580250594248021,-3.2335199973444917,0.5981380471380472,0.2436111111111111,11.925555555555556,156,174,0,47.27,52.73,,0,0,-18.08592938892216,-1.8085929388922162,E4,T2,holdout
E4_T3,637,296,341,0,46.47,0.0020542196490083977,-0.0004500683666165873,-7.065437466508435e-07,-0.0007215566343748042,6.939931246649992e-06,-7.343953124999956e-06,0.8202809086620712,-0.0658678579203513,0.0073834816333834125,-5.745394701209383,0.3936407639979069,0.18138888888888888,6.948333333333333,296,341,0,46.47,53.53,,0,0,-30.74949477161625,-3.074949477161625,E4,T3,full
E4_T3,307,142,165,0,46.25,0.0010060024228654024,-0.00020574984275958995,-6.701949275556676e-07,-0.0006844354629057501,7.084524104685932e-06,-7.343953124999955e-06,0.8302046972831784,-0.04188949684598593,0.00762780015724041,-2.626521088900824,0.4481550850524792,0.22527777777777777,6.948333333333333,142,165,0,46.25,53.75,,0,0,-12.501111965987938,-1.2501111965987939,E4,T3,select
E4_T3,330,154,176,0,46.67,0.0010482172261429955,-0.0002443185238569974,-7.403591632030224e-07,-0.0007560905726808634,6.806605364564906e-06,-7.34395312499996e-06,0.8109773568297831,-0.030568367213389482,0.007589231476143003,-3.118873612308559,0.3429259259259259,0.1513888888888889,6.319166666666667,154,176,0,46.67,53.33,,0,0,-18.248382805628307,-1.8248382805628307,E4,T3,holdout
E4_T4,637,290,347,0,45.53,0.0026591270828434234,-0.0007386752296565816,-1.1596157451437702e-06,-0.0011842556645646175,9.16940373394284e-06,-9.791937500000015e-06,0.7826020581188298,-0.10186170698507013,0.0070948747703434185,-9.429635729095764,0.846723792080935,0.33444444444444443,28.260833333333334,290,347,0,45.53,54.47,,0,0,-49.01075493396968,-4.901075493396967,E4,T4,full
E4_T4,307,134,173,0,43.65,0.0012691498287526633,-0.0004248553587473387,-1.383893676701429e-06,-0.0014132991317616446,9.47126737875122e-06,-9.791937500000011e-06,0.7492006743058819,-0.07372576244429346,0.007408694641252661,-5.423535418135317,1.0937196887441187,0.42138888888888887,28.260833333333334,134,173,0,43.65,56.35,,0,0,-26.106546585618602,-2.6106546585618604,E4,T4,select
E4_T4,330,156,174,0,47.27,0.00138997725409076,-0.00031381987090924285,-9.509693057855844e-07,-0.0009711758329601108,8.910110603145897e-06,-9.791937500000016e-06,0.8158114799558414,-0.038859577581581595,0.007519730129090757,-4.006100310960459,0.6169427609427609,0.2777777777777778,11.925555555555556,156,174,0,47.27,52.73,,0,0,-22.904208348351077,-2.2904208348351074,E4,T4,holdout
E4_T5,637,356,281,0,55.89,0.0033156699789575576,-0.0008116316772924473,-1.274147060113732e-06,-0.001301220580823491,9.313679716172914e-06,-1.468790625000002e-05,0.8033505314390122,-0.12611584328883535,0.007021918322707553,-10.360968874807043,1.4664569160997731,0.5552777777777778,28.583333333333332,356,281,0,55.89,44.11,,0,0,-50.29221740754477,-5.029221740754477,E4,T5,full
E4_T5,307,155,152,0,50.49,0.0014920386189545515,-0.0007405231310454513,-2.4121274626887666e-06,-0.0024633811875216386,9.626055606158396e-06,-1.4687906250000018e-05,0.6683078839609026,-0.11009378441488113,0.007093026868954549,-9.453225307114288,1.8913155989866088,0.7294444444444445,28.583333333333332,155,152,0,50.49,49.51,,0,0,-46.654141005594205,-4.6654141005594205,E4,T5,select
E4_T5,330,201,129,0,60.91,0.0018236313600030062,-7.110854624699605e-05,-2.154804431727153e-07,-0.00022005904671339583,9.072792835835851e-06,-1.4687906250000018e-05,0.9624705501729093,-0.02998928618108118,0.007762441453753004,-0.9077435676927537,1.0712095959595958,0.41388888888888886,15.37138888888889,201,129,0,60.91,39.09,,0,0,-3.638076401950564,-0.36380764019505635,E4,T5,holdout
E4_T6,637,299,338,0,46.94,0.004390970918757762,-0.0005735413937422433,-9.003789540694558e-07,-0.0009195105198225126,1.4685521467417264e-05,-1.4687906250000018e-05,0.8844717552017869,-0.09983339675160588,0.007260008606257757,-7.321602514086756,2.1141182626896913,0.8186111111111111,36.17444444444445,299,338,0,46.94,53.06,,0,0,-34.62905805669561,-3.4629058056695614,E4,T6,full
E4_T6,307,134,173,0,43.65,0.0019971954385333878,-0.0005438123427166154,-1.771375709174643e-06,-0.0018090145174789387,1.4904443571144686e-05,-1.4687906250000016e-05,0.7859855657549005,-0.09443855131078578,0.007289737657283385,-6.942093210825428,2.592548859934853,1.0461111111111112,30.72277777777778,134,173,0,43.65,56.35,,0,0,-33.82259449490993,-3.3822594494909928,E4,T6,select
E4_T6,330,165,165,0,50.0,0.0023937754802243745,-2.972905102562799e-05,-9.00880334109939e-08,-9.200225533607996e-05,1.4507730183178028e-05,-1.4687906250000016e-05,0.9877330326218559,-0.03249192411271692,0.007803820948974372,-0.37950930326133836,1.669032828282828,0.6845833333333333,36.17444444444445,165,165,0,50.0,50.0,,0,0,-0.8064635617856784,-0.08064635617856783,E4,T6,holdout
